MasterFile,CollisionDate,CollisionTime,RoadwayName,ParkingLotIndicator,Milepoint,NumberInjured,NumberKilled,ofUnits,ofMotorVehicleUnits,Hit&RunIndicator,OneWayIndicator,SpeedLimitNumber,CountyCode,CityCountyCode,InCityLimitsIndicator,Latitude,Longitude,MannerofCollisionCode,LocationFirstEventCode,RoadwayCharacterCode,RoadwaySurfaceCode,RoadwayConditionCode,WeatherCode,LightConditionCode,LandUseCode,SchoolBusRelatedCode,FirstAidSceneIndicator,PropertyDamageIndicator,YR,KABCO,WorkingRID,KTC_RT,KTC_MP,Motorcyclist,Commercial Vehicle,Young Driver,Mature Driver,Pedestrian,Bicyclist,Distracted,Aggressive,Impaired,Unrestrained,Intersection,Roadway Departure,Median Cross-over,CityCrash,DACid,Intersection Crash,Segment Crash,Int_ID,CityIntersection
72975783,20231120,847,TOWN MOUNTAIN,N,8.169,0,0,1,1,N,N,55,98,9801,Y,37.49374,-82.49116,9,3,4,1,1,2,2,1,3,N,N,2023,O,098-KY-1426  -000,098-KY-1426  -000,8.188,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72857520,20230121,1747,US23,N,26.408,0,0,2,2,N,N,55,98,9801,Y,37.50538,-82.53275,5,3,6,1,1,2,2,7,3,N,N,2023,O,098-US-0023  -010,098-US-0023  -000,26.345,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Non-DAC,0,1,,
72866524,20230216,1853,BOB AMOS,N,1.43,0,0,1,1,N,N,15,98,9801,Y,37.47057,-82.54002,9,97,6,1,5,6,4,1,3,N,N,2023,O,098-CS-1025  -000,098-CS-1025  -000,1.439,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72807473,20220920,1643,KY3496 TURN LANE,N,0.025,0,0,2,2,N,N,35,98,9801,Y,37.46557,-82.52829,5,3,6,1,1,2,2,1,3,N,N,2022,O,098-KY-3496  -020,098-KY-3496  -020,0.025,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1219,1
72956689,20231002,1530,US23,N,25.565,3,0,3,3,N,Y,55,98,9801,Y,37.49385,-82.53283,5,3,6,1,1,2,2,7,3,Y,N,2023,B,098-US-0023  -000,098-US-0023  -000,25.503,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72832119,20221119,155,US23,N,30.587,0,0,1,1,N,N,55,98,9801,Y,37.54266,-82.58655,9,3,3,1,1,2,6,7,3,N,N,2022,O,098-US-0023  -010,098-US-0023  -000,30.587,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72880213,20230325,2241,US23,N,26.637,0,0,1,1,N,N,55,98,9801,Y,37.5079,-82.53539,9,3,3,1,1,2,6,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,26.583,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72966553,20231030,1421,,N,0.074,1,0,1,1,N,N,55,98,9801,Y,37.43695,-82.51054,9,3,1,1,5,6,2,7,3,Y,Y,2023,C,098-US-0023  -421,098-US-0023  -421,0.074,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-2088,1
72981103,20231129,1656,HAMBLEY,N,0.901,1,0,2,2,N,N,35,98,9801,Y,37.48358,-82.5203,1,3,6,1,1,2,2,1,3,N,N,2023,B,098-CS-1222  -000,098-CS-1222  -000,0.9,0,0,0,0,0,0,0,1,1,0,1,0,0,1,DAC,1,0,195-1007,1
72887410,20230405,2142,LEE,N,,0,0,2,2,N,N,25,98,9801,Y,37.50306,-82.53511,8,3,6,1,5,6,5,1,3,N,N,2023,O,098-CS-1261  -000,098-CS-1261  -000,0.004,0,0,0,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72927252,20230721,1659,HUFFMAN,N,0.018,0,0,2,2,N,N,15,98,9801,Y,37.47704,-82.51734,1,3,6,1,1,2,2,7,3,N,N,2023,O,098-CS-1123  -000,098-CS-1123  -000,0.018,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1123,1
72881981,20230325,2311,US23,N,27.147,0,0,1,1,N,N,55,98,9801,Y,37.51051,-82.54417,9,3,6,1,97,2,7,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,27.117,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72860328,20230131,1120,US23,N,21.714,0,0,2,2,N,N,55,98,9801,Y,37.45435,-82.5213,8,3,6,1,5,6,2,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,21.645,0,0,0,0,0,0,1,0,0,1,0,1,0,1,Non-DAC,0,1,,
72953086,20230926,843,US23,N,20.909,0,0,2,2,N,N,55,98,9801,Y,37.44389,-82.5246,5,3,3,1,1,2,2,1,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,20.838,0,0,1,0,0,0,1,0,1,0,0,0,0,1,Non-DAC,0,1,,
72962338,20231021,1108,US23,N,27.378,0,0,2,2,N,N,55,98,9801,Y,37.51082,-82.54884,5,3,6,1,1,2,2,7,3,N,N,2023,O,098-US-0023  -010,098-US-0023  -000,27.375,0,0,0,1,0,0,1,1,0,0,1,0,0,1,Non-DAC,1,0,195-0811,1
72839642,20221201,2336,CHLOE,N,2.929,0,0,1,1,N,N,45,98,9801,Y,37.47065,-82.48123,9,6,4,1,1,2,6,7,3,N,N,2022,O,098-KY-1460  -000,098-KY-1460  -000,2.929,0,0,1,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72921886,20230713,1538,CASSIDY,N,0.261,0,0,2,2,N,N,35,98,9801,Y,37.50464,-82.53611,1,3,6,1,1,2,2,1,3,N,N,2023,O,098-CS-1191  -000,098-CS-1191  -000,0.244,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72869249,20230218,2142,US23,N,30.25,2,0,2,2,N,N,55,98,9801,Y,37.54013,-82.58184,8,3,3,1,1,2,6,1,3,N,N,2023,B,098-US-0023  -000,098-US-0023  -000,30.231,0,0,1,0,0,0,0,0,0,1,0,1,0,1,Non-DAC,0,1,,
72880240,20230326,1731,CEDAR HILLS,N,2.642,1,0,1,1,N,N,55,98,9801,Y,37.45626,-82.55027,9,3,3,1,1,2,2,7,3,Y,N,2023,B,098-KY-1426  -000,098-KY-1426  -000,2.642,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72958968,20231012,802,US23,N,25.321,1,0,2,2,N,N,55,98,9801,Y,37.49129,-82.53592,5,3,6,1,5,2,2,7,3,Y,N,2023,C,098-US-0023  -010,098-US-0023  -000,25.258,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72954054,20231002,1404,US23,N,26.754,1,0,1,1,N,N,55,98,9801,Y,37.5088,-82.5372,9,5,6,1,1,2,2,2,3,Y,N,2023,B,098-US-0023  -010,098-US-0023  -000,26.698,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72995784,20231230,1310,KY1426,N,8.107,0,0,1,1,N,N,55,98,9801,Y,37.4926,-82.49086,9,3,1,1,5,6,2,7,3,N,N,2023,O,098-KY-1426  -000,098-KY-1426  -000,8.109,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72859042,20230120,1641,OWSLEY,N,7.504,0,0,1,1,N,N,25,98,9801,Y,37.48327,-82.53454,9,3,6,1,1,2,2,7,3,N,Y,2023,O,098-KY-1384  -000,098-KY-1384  -000,7.504,0,0,0,0,0,0,0,0,0,0,0,1,0,1,DAC,1,0,195-1009,1
72916643,20230623,1558,KY3496,N,0.76,0,0,2,2,N,N,35,98,9801,Y,37.47198,-82.53025,1,3,3,1,5,6,2,1,3,N,N,2023,O,098-KY-3496  -000,098-KY-3496  -000,0.76,0,0,1,0,0,0,1,1,0,0,0,0,0,1,DAC,0,1,,
72948128,20230829,1412,US119,N,2.694,0,0,2,2,N,N,55,98,9801,Y,37.51403,-82.48714,8,3,3,1,1,2,2,1,3,N,N,2023,O,098-US-0119  -010,098-US-0119  -000,2.693,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DAC,1,0,195-0777,1
72854595,20230115,1655,PIKE,N,0.137,0,0,2,2,N,Y,25,98,9801,Y,37.48085,-82.51765,7,3,6,1,1,2,2,7,3,N,N,2023,O,098-CS-1113  -000,098-CS-1113  -000,0.137,0,0,1,1,0,0,1,0,0,0,0,1,0,1,DAC,1,0,195-1073,1
72852274,20230105,706,US23,N,26.297,0,0,2,2,N,N,55,98,9801,Y,37.50384,-82.53237,5,3,6,1,1,2,5,7,3,N,N,2023,O,098-US-0023  -010,098-US-0023  -000,26.235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72967539,20231102,1402,HAMBLEY,N,1.528,0,0,2,2,N,N,35,98,9801,Y,37.48308,-82.5304,5,5,6,1,1,2,2,7,3,N,N,2023,O,098-CS-1222  -000,098-CS-1222  -000,1.528,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1029,1
72764682,20220502,1307,HAROLDS BRANCH,N,0.052,0,0,2,2,N,N,15,98,9801,Y,37.47215,-82.52233,2,3,6,1,1,2,2,1,3,N,N,2022,O,098-CS-1223  -000,098-CS-1223  -000,0.052,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72905246,20230526,1230,BAIRD,N,5.39,1,0,2,2,N,N,15,98,9801,Y,37.47333,-82.52716,1,3,6,1,1,2,2,7,3,Y,N,2023,C,098-KY-1426  -000,098-KY-1426  -000,5.391,0,0,1,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1174,1
72879689,20230325,1429,US23,N,30.232,0,0,1,1,N,N,55,98,9801,Y,37.53985,-82.58177,9,5,6,1,1,2,2,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,30.213,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72831878,20221116,2110,CASSIDY,N,0.007,0,0,2,2,N,N,55,98,9801,Y,37.50375,-82.53227,3,3,6,1,1,2,5,7,3,N,N,2022,O,098-CS-1191  -000,098-CS-1191  -000,0.007,0,0,1,0,0,0,1,1,0,0,1,0,0,1,Non-DAC,1,0,195-0861,1
72835224,20221122,1643,US23 TURN LANE,N,0.008,0,0,2,2,N,N,55,98,9801,Y,37.50395,-82.53219,5,3,6,1,1,2,2,1,3,N,N,2022,O,098-US-0023  -020,098-US-0023  -020,0.008,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72874641,20230312,1648,US23,N,22.292,0,0,2,2,N,N,55,98,9801,Y,37.46136,-82.51698,1,3,3,1,5,3,2,7,3,N,N,2023,O,098-US-0023  -010,098-US-0023  -000,22.225,0,0,1,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-1243,1
72986721,20231215,1709,PEACH ORCHARD,N,0.176,0,0,2,2,N,N,15,98,9801,Y,37.4795,-82.52341,3,3,2,1,1,2,2,6,3,N,N,2023,O,098-CS-1219  -000,098-CS-1219  -000,0.173,0,0,1,0,0,0,0,0,0,0,0,1,0,1,DAC,0,1,,
72853392,20230111,1546,HAMBLEY,N,0.434,0,0,2,2,N,N,25,98,9801,Y,37.47766,-82.52111,8,3,6,1,1,2,2,8,3,N,N,2023,O,098-CS-1222  -000,098-CS-1222  -000,0.434,0,0,1,1,0,0,1,0,0,0,0,1,0,1,DAC,0,1,,
72953487,20231001,1440,COLLEGE,N,0.244,0,0,2,2,N,N,15,98,9801,Y,37.47485,-82.52505,2,3,6,1,1,2,2,6,3,N,N,2023,O,098-CS-1152  -000,098-CS-1152  -000,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72935505,20230816,745,BYPASS,N,6.207,0,0,2,2,N,N,35,98,9801,Y,37.47786,-82.51608,1,3,6,1,1,2,2,7,3,N,N,2023,O,098-KY-1426  -000,098-KY-1426  -000,6.207,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1116,1
72902738,20230522,1340,NORTHMONTE,N,0.005,0,0,1,1,Y,N,15,98,9801,Y,37.48362,-82.53853,9,97,6,1,1,2,2,6,3,N,Y,2023,O,098-CS-1098  -000,098-CS-1098  -000,0.005,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-1026,1
72964787,20231026,1559,OWENS,N,0.006,0,0,2,2,N,N,15,98,9801,Y,37.48691,-82.52828,3,3,5,1,1,2,2,6,3,N,N,2023,O,098-PR-1185  -000,098-PR-1185  -000,0.001,0,0,0,0,0,0,1,0,0,0,0,1,0,1,DAC,1,0,195-0945,1
72896422,20230504,1043,US23,N,24.819,0,0,2,2,N,N,55,98,9801,Y,37.48639,-82.54192,1,3,6,1,1,2,2,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,24.778,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0959,1
72839047,20221206,1715,,N,0.001,0,0,2,2,N,N,35,98,9801,Y,37.47928,-82.54309,5,3,5,1,5,6,5,1,3,N,N,2022,O,098-US-0023  -241,098-US-0023  -241,0.001,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1101,1
72859680,20230126,746,CHLOE,N,4.294,0,0,2,2,N,N,35,98,9801,Y,37.47663,-82.50191,7,3,6,1,5,3,2,7,3,N,N,2023,O,098-KY-1460  -000,098-KY-1460  -000,4.257,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72943284,20230906,1644,CHLOE,N,4.222,1,0,1,1,N,N,35,98,9801,Y,37.47631,-82.50067,9,5,3,1,1,2,2,3,3,Y,Y,2023,B,098-KY-1460  -000,098-KY-1460  -000,4.182,0,0,1,0,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72941875,20230901,1311,US119,N,2.708,0,0,2,2,N,N,55,98,9801,Y,37.51406,-82.4869,5,3,4,1,1,2,2,1,3,N,N,2023,O,098-US-0119  -000,098-US-0119  -000,2.707,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-0777,1
72945756,20230913,1114,BYPASS,N,5.666,0,0,2,2,N,N,45,98,9801,Y,37.47266,-82.52327,5,3,6,1,1,3,2,1,3,N,N,2023,O,098-KY-1426  -000,098-KY-1426  -000,5.667,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72869150,20230223,1215,CASSIDY,N,0.047,0,0,2,2,N,N,25,98,9801,Y,37.50369,-82.53293,1,3,6,1,1,2,2,1,3,N,N,2023,O,098-CS-1191  -000,098-CS-1191  -000,0.045,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72813587,20221005,1634,MAYO,N,27.163,0,0,2,2,N,N,55,98,9801,Y,37.51045,-82.5445,5,3,6,1,1,2,2,2,3,N,N,2022,O,098-US-0023  -000,098-US-0023  -000,27.163,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72927565,20230721,2028,CASSIDY,N,0.26,0,0,2,2,N,N,25,98,9801,Y,37.50462,-82.53609,1,3,6,1,1,2,1,1,3,N,N,2023,O,098-CS-1191  -000,098-CS-1191  -000,0.242,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72955897,20231003,2013,COLLEGE,N,0.134,0,0,2,2,N,N,25,98,9801,Y,37.4756,-82.52363,1,3,6,1,1,2,5,7,3,N,N,2023,O,098-CS-1152  -000,098-CS-1152  -000,0.072,0,0,1,0,0,0,0,1,0,0,0,0,0,1,DAC,1,0,195-1148,1
72910245,20230605,1723,CASSIDY,N,0.057,0,0,2,2,N,N,25,98,9801,Y,37.50367,-82.53307,5,3,6,1,1,2,2,7,3,N,N,2023,O,098-CS-1191  -000,098-CS-1191  -000,0.053,0,0,1,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72952158,20230926,1200,US23,N,30.527,2,0,2,2,N,N,55,98,9801,Y,37.54263,-82.58542,5,3,2,1,1,2,2,3,3,Y,N,2023,B,098-US-0023  -000,098-US-0023  -000,30.5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72976890,20231122,1742,THOMPSON,N,0.513,0,0,2,2,N,N,35,98,9801,Y,37.50597,-82.54344,1,3,6,1,5,3,6,7,3,N,N,2023,O,098-CS-1215  -000,098-CS-1215  -000,0.523,0,0,0,1,0,0,1,1,0,0,0,1,0,1,Non-DAC,0,1,,
72871443,20230303,1622,US23,N,19.152,0,0,2,2,N,N,55,98,9801,Y,37.44257,-82.50578,8,3,6,1,5,6,2,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,19.087,0,0,1,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72872182,20230228,1741,US460,N,0.431,0,0,2,2,N,N,55,98,9801,Y,37.43652,-82.51097,1,3,6,1,1,3,2,7,3,N,N,2023,O,098-US-0460  -000,098-US-0460  -000,0.433,0,0,0,0,0,0,0,1,0,0,1,0,0,1,Non-DAC,1,0,195-2087,1
72953043,20230922,854,OWSLEY,N,7.015,2,0,2,2,N,N,45,98,9801,Y,37.48012,-82.53938,5,3,6,1,1,2,2,1,3,Y,N,2023,C,098-KY-1384  -000,098-KY-1384  -000,7.01,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72972739,20231114,754,OWSLEY,N,7,0,0,1,1,N,N,45,98,9801,Y,37.48014,-82.53964,9,3,6,1,1,2,2,7,3,N,N,2023,O,098-KY-1384  -000,098-KY-1384  -000,6.995,0,0,0,1,0,0,0,0,0,0,0,0,0,1,DAC,0,1,,
72900054,20230514,533,US23,N,22.535,0,0,1,1,N,N,55,98,9801,Y,37.46408,-82.51913,9,3,3,1,1,2,6,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,22.467,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-1232,1
72864642,20230210,1047,US23,N,21.402,0,0,2,2,N,N,55,98,9801,Y,37.4505,-82.52405,8,3,6,1,1,2,2,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,21.335,0,0,0,1,0,0,1,0,0,0,0,1,0,1,Non-DAC,0,1,,
72867166,20230220,730,US23,N,21.595,0,0,1,1,N,N,55,98,9801,Y,37.45324,-82.52229,9,5,3,1,1,3,2,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,21.55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-1272,1
72972200,20231110,2130,BOULDER,N,0.048,0,0,2,2,Y,N,5,98,9801,Y,37.4749,-82.48337,2,7,6,3,1,2,5,7,3,N,N,2023,O,098-PR-1194  -000,098-PR-1194  -000,0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72923074,20230715,1533,MAIN,N,0.136,1,0,2,2,N,N,25,98,9801,Y,37.47949,-82.51748,1,3,6,1,5,6,2,7,3,N,N,2023,C,098-CS-1112  -000,098-CS-1112  -000,0.135,0,0,0,0,0,0,0,1,0,0,0,0,0,1,DAC,1,0,195-1087,1
72955282,20231005,1237,US23,N,22.979,0,0,2,2,N,N,55,98,9801,Y,37.4655,-82.52664,8,3,6,1,1,2,2,2,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,22.912,0,1,0,1,0,0,1,1,0,0,0,1,0,1,DAC,0,1,,
72920382,20230612,1544,DIVISION,N,0.038,0,0,2,2,Y,Y,15,98,9801,Y,37.48018,-82.51849,8,97,6,1,1,2,2,1,3,N,N,2023,O,098-CS-1130  -000,098-CS-1130  -000,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,1,DAC,1,0,195-1082,1
72853642,20230113,710,KY1426,N,7.9,0,0,1,1,N,N,45,98,9801,Y,37.49038,-82.49336,9,3,4,1,5,6,4,7,3,N,N,2023,O,098-KY-1426  -000,098-KY-1426  -000,7.9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,1,0,195-0926,1
72896371,20230501,1514,CASSIDY,N,0.05,0,0,2,2,N,N,35,98,9801,Y,37.50368,-82.53297,5,3,6,1,1,2,2,1,3,N,N,2023,O,098-CS-1191  -000,098-CS-1191  -000,0.047,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72972787,20231108,740,US119,N,1.977,2,0,2,2,N,N,55,98,9801,N,37.51232,-82.49979,4,3,4,1,1,2,2,7,3,Y,N,2023,B,098-US-0119  -000,098-US-0119  -000,1.977,0,0,1,0,0,0,1,1,0,0,0,1,0,1,Non-DAC,0,1,,
72978023,20231120,1747,US23,N,23.062,1,0,2,2,N,N,55,98,9801,Y,37.46584,-82.52814,1,3,6,1,1,2,6,1,3,N,N,2023,B,098-US-0023  -010,098-US-0023  -000,22.997,0,0,0,0,0,0,0,1,0,0,1,0,0,1,DAC,1,0,195-1219,1
72818034,20221014,124,CASSIDY,N,0.383,0,0,2,2,N,N,35,98,9801,Y,37.50486,-82.53835,1,3,6,1,1,2,2,1,3,N,N,2022,O,098-CS-1191  -000,098-CS-1191  -000,0.383,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72930957,20230725,146,BYPASS,N,5.682,0,0,2,2,N,N,15,98,9801,Y,37.47274,-82.52299,7,97,6,2,5,3,5,1,3,N,N,2023,O,098-KY-1426  -000,098-KY-1426  -000,5.682,0,0,1,0,0,0,1,0,0,0,0,1,0,1,DAC,1,0,195-1178,1
72835223,20221117,1608,HAMBLEY,N,0.002,0,0,2,2,N,N,35,98,9801,Y,37.47399,-82.52731,1,3,6,1,1,2,2,1,3,N,N,2022,O,098-CS-1222  -000,098-CS-1222  -000,0.002,0,0,1,0,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-1167,1
72877302,20230315,839,US23,N,27.404,0,0,2,2,N,N,55,98,9807,Y,37.51088,-82.54911,5,3,6,1,1,2,2,7,3,N,N,2023,O,098-US-0023  -010,098-US-0023  -000,27.39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-0811,1
72897212,20230413,1643,BANK,N,0.026,0,0,2,2,N,N,35,98,9801,Y,37.47556,-82.52133,7,3,6,1,1,2,2,8,3,N,N,2023,O,098-CS-1106  -000,098-CS-1106  -000,0.026,0,0,0,0,0,0,1,0,0,0,0,0,0,1,DAC,0,1,,
72899644,20230513,1215,US23,N,26.23,0,0,2,2,N,N,55,98,9801,Y,37.5029,-82.53204,5,3,6,1,1,3,2,1,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,26.167,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72943512,20230907,1658,US23,N,29.654,0,0,4,4,N,N,45,98,9801,Y,37.53222,-82.57747,5,3,6,1,1,3,2,7,3,Y,N,2023,O,098-US-0023  -010,098-US-0023  -000,29.633,0,0,0,1,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72890843,20230417,1948,CASSIDY,N,0.052,0,0,2,2,N,N,35,98,9801,Y,37.5037,-82.53301,1,3,3,1,1,2,2,1,3,N,N,2023,O,098-CS-1191  -000,098-CS-1191  -000,0.049,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72987592,20231212,1220,OWSLEY,N,7.127,0,0,2,2,N,N,45,98,9801,Y,37.48029,-82.53699,1,3,6,1,1,2,2,1,3,N,N,2023,O,098-KY-1384  -000,098-KY-1384  -000,7.149,0,0,0,1,0,0,1,0,0,0,0,0,0,1,DAC,1,0,195-2098,1
72905177,20230524,1546,US23,N,25.053,2,0,2,2,N,N,55,98,9801,Y,37.48891,-82.53977,3,3,6,1,1,2,2,1,3,N,N,2023,B,098-US-0023  -010,098-US-0023  -000,24.991,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Non-DAC,0,1,,
72948690,20230920,752,KY3495,N,0.017,0,0,2,2,N,N,45,98,9801,Y,37.48661,-82.54273,1,3,6,1,1,2,2,7,3,N,N,2023,O,098-KY-3495  -000,098-KY-3495  -000,0.017,0,0,1,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,1,0,195-0957,1
72924631,20230719,1118,US23,N,26.311,0,0,2,2,N,N,55,98,9801,Y,37.50409,-82.5322,5,3,6,1,1,2,2,7,3,N,N,2023,O,098-US-0023  -010,098-US-0023  -000,26.25,0,0,0,1,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72783561,20220715,1735,SOUTH MAYO,N,,0,0,2,2,N,Y,45,98,9801,Y,37.43658,-82.51056,5,3,1,1,1,2,2,1,3,N,N,2022,O,098-US-0023  -421,098-US-0023  -421,0.048,0,0,0,0,0,0,1,0,0,0,0,0,0,1,Non-DAC,0,1,,
72842205,20221207,1228,CASSIDY,N,0.263,1,0,2,2,N,N,35,98,9801,Y,37.50465,-82.53615,1,3,3,1,5,3,2,1,3,Y,N,2022,B,098-CS-1191  -000,098-CS-1191  -000,0.263,0,0,0,1,0,0,0,1,0,0,0,0,0,1,Non-DAC,0,1,,
72876761,20230317,1505,KY3495,N,0.158,0,0,3,3,N,N,45,98,9801,Y,37.48814,-82.54102,1,3,6,1,5,6,2,7,3,N,N,2023,O,098-KY-3495  -000,098-KY-3495  -000,0.157,0,0,1,0,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72820358,20221024,1557,MAYO,N,0.609,0,0,2,2,N,N,35,98,9801,Y,37.47148,-82.53293,4,3,6,1,1,2,2,1,3,N,N,2022,O,098-KY-3496  -000,098-KY-3496  -000,0.609,0,0,1,0,0,0,0,1,0,0,0,0,0,1,DAC,1,0,195-1189,1
72873111,20230306,840,US23,N,26.286,0,0,2,2,N,N,55,98,9801,Y,37.5037,-82.53215,5,3,6,1,1,2,2,7,3,N,N,2023,O,098-US-0023  -000,098-US-0023  -000,26.224,0,0,0,0,0,0,0,0,1,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72963272,20231021,833,US119,N,0.465,0,0,2,2,N,N,55,98,9801,Y,37.50619,-82.52426,5,3,6,1,5,2,2,7,3,N,N,2023,O,098-US-0119  -000,098-US-0119  -000,0.468,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
72991818,20231227,553,ISLAND CREEK,N,2.381,0,0,1,1,N,N,45,98,9801,N,37.45861,-82.55379,9,2,6,1,5,6,6,7,3,N,N,2023,O,098-KY-1426  -000,098-KY-1426  -000,2.384,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Non-DAC,0,1,,
72837887,20221205,1009,CASSIDY,N,0.252,0,0,2,2,N,N,35,98,9801,Y,37.50452,-82.53598,1,3,6,1,1,2,2,1,3,N,N,2022,O,098-CS-1191  -000,098-CS-1191  -000,0.252,0,0,0,1,0,0,1,1,0,0,0,0,0,1,Non-DAC,0,1,,
72838197,20221205,1350,LEE,N,,0,0,2,2,N,N,15,98,9801,Y,37.50375,-82.53226,1,3,6,1,1,2,2,1,3,N,N,2022,O,098-CS-1191  -000,098-CS-1191  -000,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,1,0,195-0861,1
72911111,20230609,2343,US23,N,30.485,0,0,1,1,N,N,55,98,9801,Y,37.54229,-82.58478,9,3,3,1,1,3,5,7,3,N,N,2023,O,098-US-0023  -010,098-US-0023  -000,30.456,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Non-DAC,0,1,,
